Lemma,Register,Mood,Usage_Category,Full_Sentence
see,TEXTBOOK,,IDIOMATIC,"Is this your land here then, in your painting? Charlie: Understand that for us, we don't own the land. The land owns us. So I belong to this land here and these stories belong to my land. This Dreaming belongs to my family. If I don't pass on the art to our children, they won't learn the Dreaming. Sue: So if you hadn't been taught this, you wouldn't have been able to start painting it? Charlie: That's right. I see you got the idea. Student's Book: Recording 6 Situation: Radio news report about protests on Australia Day. Newsreader hands over to reporter at the scene. This is followed by two interviews in the studio. Speakers: • Newsreader (male, middle-aged, Australian accent) • Reporter at the scene (Bianca, 30-35 years, Australian accent) • Interviewee 1 (Ben, middle-aged, Australian accent) • Interviewee 2 (Alice, 25-30 years, Australian accent) NB: Pronunciation of Nungurrayi: none-GOO-R-eye-yee [n0NGUraIjI] Sounds"
see,TEXTBOOK,,LITERAL,"16 metres. Those are the really dangerous ones, but thankfully they're not too common around here. Reporter: Any advice for people when they're on the beach? Pamela: Er, yes. Listen for radio reports of shark activity like this one, but most importantly – keep your eyes open and remember that the sea can be a dangerous place for a number of different reasons. Reporter: When do you expect to reopen the beach? Pamela: We've got a boat out there at the moment looking to see if that shark is still around. When we're satisfied that it's gone, we'll reopen the beach. Reporter: Thank you very much, Now, back to you in the studio, Angie. Newsreader: Thanks, Dan. Now it's time for the weather, ((fade out)) and we'll go over to ... Student's Book: Recording 9 Situation: Radio news report about same shark attack as before, but from different radio station. Speakers: • Newsreader (male, 20-25 years,"
see,TEXTBOOK,,LITERAL,"nA:pEki] - yapa: YEAH-peah [jxpx] - Birritjimi: birry-TYAR-mee (rolled 'rr') [bIrrItjA:mi] - gapan: GU-pun [G0p0n] - guku: GOO-koo [Gu:ku:] - Waltjan: WOL-yan [wOljEn] - Gulwirri: GULL-wirry (rolled 'rr') [G0lwIrri] Sounds: None. Presenter: Story, Page 28 Nona and me ""Sorry."" We are sitting in our usual spot, on the benches near the basketball court. Just close enough to see the boys playing, not so close that we seem desperate. It is May; the wet season has just ended, and everything glows green. Selena sighs, as if having to repeat herself for a small child. ""I was saying, do you want to get ready at my house?"" Anya chimes in. ""For Libby's party."" ""What time?"" ""Whenever your mum can drop you into town."" I hate living out at Yirrkala. It's only a twenty-minute drive from town but"
see,TEXTBOOK,,LITERAL,"do that? It's up there in capital letters. We can read. There's a knock at the door. And then Mrs Reid is showing her in. It is her. I knew it. It's Nona. I want to jump up and hug her but I stay glued to my seat. Nona raises her dark eyes and locates me in the sea of uniformed students. She gives me a shy smile. I feel Selena turn in the seat next to me. I don't need to look to see her disbelieving expression: You know her? Nona is wearing a basketball singlet, stretchy purple shorts and worn white thongs. Her legs are tall, black and skinny. Her feet look strong. On her arms, I notice a few dark scars near her shoulders, and wonder what they're from. Her long wavy hair is freshly washed and tied back in a careful ponytail. She could be any Yolnu girl in this school. But she's not. There's only one desk empty so she sits up the front"
see,TEXTBOOK,,IDIOMATIC,"what they're from. Her long wavy hair is freshly washed and tied back in a careful ponytail. She could be any Yolnu girl in this school. But she's not. There's only one desk empty so she sits up the front. Mrs Reid smiles warmly at the class. ""Everyone, this is Nona. She's joining 10B. She's just moved back here from Elcho Island. Please make her feel welcome."" She gives Nona a reassuring nod. ""You need anything, just come and see me."" Nona nods back and Mrs Reid heads out. Miss Fuller smiles at Nona, then starts an endless talk about federation. It's obvious she's practised this at home. Miss Fuller is young and enthusiastic, probably came straight from university to Nhulunbuy. Miss Fuller hands out comprehension sheets, telling us to pick out the key dates and put them on a timeline. She hesitates at Nona's desk, then squats down next to her, lowering her voice. ""Do you want to do this? If you"
see,TEXTBOOK,,LITERAL,"has just arrived here. He's from Iraq. Until now, Luke has been the only Yolnu kid in our class. Miss Fuller gives them special tasks because their English isn't great. Half the time Luke's away. The rest he sits there, silent. Sometimes he just walks out. Miss Fuller never asks him where he's going or tells him to come back. She doesn't know how to deal with Luke. Ali smiles at Nona, but Luke just keeps staring out the window. I can see one of his skinny feet tapping to a silent beat. I wonder if Nona and Luke are related and, if so, how. Nona reaches out and takes the comprehension sheet. Miss Fuller smiles nervously. ""Okay, great."" She gives Nona a pen and paper. Nona's voice used to be full of laughter, like even her insides were grinning. But now it comes out soft and flat. ""You got a pencil?"" ""Sorry?"" ""Pencil."" ""Oh. Yes. Sure"
see,TEXTBOOK,,LITERAL,"She writes on the side of her exercise book, nudging it over so I can read. What are we – in primary school? I force a smile. I tell myself the words are harmless, just a joke. Narrator: ((new track)) I watch Nona as she starts to work. She begins by colouring in the holes in the letters – the a's, the o's, the d's, the e's. By the end of the lesson they are all filled in. I lean forward and see she's also drawn in the left margin, decorating it with swirls and ... are they turtles? I can't quite make it out from my desk. It's beautiful, though. Selena catches me looking and underlines her previous words: primary school. Miss Fuller passes Nona and sees what she's doing. I wait for a reaction but our teacher just nods and smiles and walks on. Selena whispers, ""Can you imagine if one of us did that?"" Selena always talks like that. Us and them"
see,TEXTBOOK,,LITERAL,"she starts to work. She begins by colouring in the holes in the letters – the a's, the o's, the d's, the e's. By the end of the lesson they are all filled in. I lean forward and see she's also drawn in the left margin, decorating it with swirls and ... are they turtles? I can't quite make it out from my desk. It's beautiful, though. Selena catches me looking and underlines her previous words: primary school. Miss Fuller passes Nona and sees what she's doing. I wait for a reaction but our teacher just nods and smiles and walks on. Selena whispers, ""Can you imagine if one of us did that?"" Selena always talks like that. Us and them. Näpaki and Yolnu. She's right, though. If a Näpaki kid – a non-Aboriginal kid – did that Miss Fuller would be telling them to start working or stay and do it in detention. Selena articulates the question this time. ""You know her?"" I want to"
see,TEXTBOOK,,LITERAL,""" I want to say yes. I want to say, She's my sister. She was my best friend. But I know Selena would find that crazy and I don't want to explain. So I say, ""She knows my mum."" ""From the art centre?"" I nod, convincing myself it's easier this way. The bell goes and we throw our timelines onto Miss Fuller's desk as we stream out to our next classes. I feel someone touch my arm. I look down and see a dark-brown hand. Long fingernails. A pale palm. I hear her voice say, ""Yapa."" Sister. And suddenly I'm six years old again. We're in my bedroom holding hands. I look up at Nona. ""Mum said you were back."" ""Got here last week."" ""Are you living at your grandma's?"" Nona shakes her head. ""In Birritjimi. My aunty's house. You remember Tina? She just had a baby, a little boy. We're living"
see,TEXTBOOK,,IDIOMATIC,"I can feel Selena and Anya watching us. They're standing outside their classroom, waiting to go in. Selena makes eye contact and frowns, as if to say, What are you doing? I remember what school was like before she came. Me and Anya, always on the periphery. Not a real group, just two loners clinging desperately together. It was years ago but it was yesterday. I feel sick. I turn back to Nona. My words come out abruptly. ""I'd better go. See you around."" I see Nona's face fall, a crumple of confusion. And then I'm walking away. I can hear a voice in my head. Chicken-shit. But I keep walking. Narrator: ((new track)) The school bus is a cool, air-conditioned bubble. There's only one road from town to Yirrkala. I must drive down it a thousand times a year, but today every patch of scrub is etched with memories. There's the turn-off to Rainbow Cliff, where we painted ourselves"
see,TEXTBOOK,,LITERAL,"watching us. They're standing outside their classroom, waiting to go in. Selena makes eye contact and frowns, as if to say, What are you doing? I remember what school was like before she came. Me and Anya, always on the periphery. Not a real group, just two loners clinging desperately together. It was years ago but it was yesterday. I feel sick. I turn back to Nona. My words come out abruptly. ""I'd better go. See you around."" I see Nona's face fall, a crumple of confusion. And then I'm walking away. I can hear a voice in my head. Chicken-shit. But I keep walking. Narrator: ((new track)) The school bus is a cool, air-conditioned bubble. There's only one road from town to Yirrkala. I must drive down it a thousand times a year, but today every patch of scrub is etched with memories. There's the turn-off to Rainbow Cliff, where we painted ourselves in gapan, smearing the white"
see,TEXTBOOK,,LITERAL,"the community. We lurch to a stop outside Yirrkala School. I thank Tony, the driver, and get off. The heat engulfs me. I walk home, over the crest of the hill. Before I know it, I'm down the hill and I'm home. In the lounge room I turn the ceiling fan on to three and sink into my favourite armchair. I close my eyes. Nona's face appears again, her features etched with hurt. ""Hey, darling."" My eyes flick open to see Mum ducking in the back door. She moves through the kitchen, to the lounge, and turns the fan down. ""It's not that hot."" I sit up, guiltily. ""Shouldn't you still be at work?"" ""Forgot my lunch so I just popped home. Lucky we live next door, hey?"" I check the clock on the wall. ""Mum, it's three o'clock."" ""Yeah, it'll be a late lunch."" Mum picks up her"
see,TEXTBOOK,,LITERAL,"my lunch so I just popped home. Lucky we live next door, hey?"" I check the clock on the wall. ""Mum, it's three o'clock."" ""Yeah, it'll be a late lunch."" Mum picks up her forgotten sandwich. ""I've had the craziest day, driving all over looking for Waltjan. She was supposed to come in and sign these prints, but she's nowhere to be found. I went out to Ski Beach and Birritjimi ... oh, I saw Gulwirri there."" The mention of Nona's mum grabs my attention. ""She seems much better. Well, better than before they left. She said Nona's back at school. Did you see her there?"" ""Yeah."" ""It's great she's studying again."" I think of Nona's coloured-in letters and swirly margin. ""Yeah, it is."" ""Do you want to have her over one day? She could catch the bus home with you after school."" ""Maybe."" I"
see,TEXTBOOK,,LITERAL,"Yeah, it'll be a late lunch."" Mum picks up her forgotten sandwich. ""I've had the craziest day, driving all over looking for Waltjan. She was supposed to come in and sign these prints, but she's nowhere to be found. I went out to Ski Beach and Birritjimi ... oh, I saw Gulwirri there."" The mention of Nona's mum grabs my attention. ""She seems much better. Well, better than before they left. She said Nona's back at school. Did you see her there?"" ""Yeah."" ""It's great she's studying again."" I think of Nona's coloured-in letters and swirly margin. ""Yeah, it is."" ""Do you want to have her over one day? She could catch the bus home with you after school."" ""Maybe."" I can feel Mum's eyes on me, questioning. She glances at the clock. ""I'd better run."" The screen door bangs shut behind her. I'm grateful she's gone."
